,GPS_point,Plot_size,_geolocation,_id,_notes,_submission_time,_uuid,area_in_hectare,crop_monsoon,crop_summer,crop_summer_001,crop_summer_1,crop_winter,crop_winter_001,crop_winter_1,deviceid,district,enum_name,harvest_date_mon,harvest_date_summ,harvest_date_winter,image,other_crop_monsoon,other_crop_summer,palika,plot_area,remarks,rounded_shape_area,shape,shape_area,sowing_date_mon,sowing_date_summ,sowing_date_winter,yield_mons,yield_summ,yield_summ_1,yield_winter,yield_winter_1,crop,yield,season
11,28.6721713 80.3808112 116.20000000000002 1.933,Yes,"[28.6721713, 80.3808112]",361565759,[],2024-07-18T14:09:08,caf081b9-4519-4c10-9da8-7b860fcd1a2d,0.051000000000000004,rice,fallow,,,wheat,,,collect:TJhDISKBXoE00Jsq,Kanchanpur,Chhatra Shahi,2024-11-04,,2024-03-21,1721302231432.jpg,,,Belauri,1.5,None,458.85,28.672286074122756 80.3807234019041 0.0 0.0;28.67216458431482 80.3806784749031 0.0 0.0;28.67206192090488 80.38098592311144 0.0 0.0;28.67218723496767 80.38102850317955 0.0 0.0;28.672286074122756 80.3807234019041 0.0 0.0,458.84850087407483,2024-06-26,,2023-11-30,4705.88,,,3529.41,,rice,4705.88,monsoon
12,28.6727454 80.3815937 118.6 2.86,Yes,"[28.6727454, 80.3815937]",361565773,[],2024-07-18T14:09:09,8f32a4c5-50da-4142-af78-9e3314da44ca,0.23800000000000002,rice,fallow,,,maize,,,collect:TJhDISKBXoE00Jsq,Kanchanpur,Chhatra Shahi,2024-10-31,,2024-03-24,1721303683069.jpg,,,Belauri,7.0,None,2399.65,28.67290705251446 80.38127861917019 0.0 0.0;28.672698197094753 80.38118239492178 0.0 0.0;28.67240256300724 80.3821587190032 0.0 0.0;28.672594945881364 80.38223750889301 0.0 0.0;28.67290705251446 80.38127861917019 0.0 0.0,2399.646805113794,2024-06-29,,2023-12-11,5882.35,,,3613.45,,maize,3613.45,winter
12,28.6727454 80.3815937 118.6 2.86,Yes,"[28.6727454, 80.3815937]",361565773,[],2024-07-18T14:09:09,8f32a4c5-50da-4142-af78-9e3314da44ca,0.23800000000000002,rice,fallow,,,maize,,,collect:TJhDISKBXoE00Jsq,Kanchanpur,Chhatra Shahi,2024-10-31,,2024-03-24,1721303683069.jpg,,,Belauri,7.0,None,2399.65,28.67290705251446 80.38127861917019 0.0 0.0;28.672698197094753 80.38118239492178 0.0 0.0;28.67240256300724 80.3821587190032 0.0 0.0;28.672594945881364 80.38223750889301 0.0 0.0;28.67290705251446 80.38127861917019 0.0 0.0,2399.646805113794,2024-06-29,,2023-12-11,5882.35,,,3613.45,,fallow,,summer
12,28.6727454 80.3815937 118.6 2.86,Yes,"[28.6727454, 80.3815937]",361565773,[],2024-07-18T14:09:09,8f32a4c5-50da-4142-af78-9e3314da44ca,0.23800000000000002,rice,fallow,,,maize,,,collect:TJhDISKBXoE00Jsq,Kanchanpur,Chhatra Shahi,2024-10-31,,2024-03-24,1721303683069.jpg,,,Belauri,7.0,None,2399.65,28.67290705251446 80.38127861917019 0.0 0.0;28.672698197094753 80.38118239492178 0.0 0.0;28.67240256300724 80.3821587190032 0.0 0.0;28.672594945881364 80.38223750889301 0.0 0.0;28.67290705251446 80.38127861917019 0.0 0.0,2399.646805113794,2024-06-29,,2023-12-11,5882.35,,,3613.45,,rice,5882.35,monsoon
13,28.6719833 80.3706533 126.5 3.8,Yes,"[28.6719833, 80.3706533]",361565984,[],2024-07-18T14:09:35,5746a688-bc67-45ea-9ec0-586f90a6985c,0.34,rice,fallow,,,wheat,,,collect:TJhDISKBXoE00Jsq,Kanchanpur,Chhatra Shahi,2024-10-24,,2024-03-27,1721272456481.jpg,,,Belauri,10.0,None,3235.83,28.671982790586124 80.37012901157141 0.0 0.0; 28.6717368684706 80.37137288600206 0.0 0.0; 28.671953962425423 80.37143591791391 0.0 0.0; 28.67221871054206 80.37017662078142 0.0 0.0; 28.671982790586124 80.37012901157141 0.0 0.0,3235.8251890346555,2024-06-23,,2023-11-20,5294.12,,,3470.59,,wheat,3470.59,winter
13,28.6719833 80.3706533 126.5 3.8,Yes,"[28.6719833, 80.3706533]",361565984,[],2024-07-18T14:09:35,5746a688-bc67-45ea-9ec0-586f90a6985c,0.34,rice,fallow,,,wheat,,,collect:TJhDISKBXoE00Jsq,Kanchanpur,Chhatra Shahi,2024-10-24,,2024-03-27,1721272456481.jpg,,,Belauri,10.0,None,3235.83,28.671982790586124 80.37012901157141 0.0 0.0; 28.6717368684706 80.37137288600206 0.0 0.0; 28.671953962425423 80.37143591791391 0.0 0.0; 28.67221871054206 80.37017662078142 0.0 0.0; 28.671982790586124 80.37012901157141 0.0 0.0,3235.8251890346555,2024-06-23,,2023-11-20,5294.12,,,3470.59,,fallow,,summer
13,28.6719833 80.3706533 126.5 3.8,Yes,"[28.6719833, 80.3706533]",361565984,[],2024-07-18T14:09:35,5746a688-bc67-45ea-9ec0-586f90a6985c,0.34,rice,fallow,,,wheat,,,collect:TJhDISKBXoE00Jsq,Kanchanpur,Chhatra Shahi,2024-10-24,,2024-03-27,1721272456481.jpg,,,Belauri,10.0,None,3235.83,28.671982790586124 80.37012901157141 0.0 0.0; 28.6717368684706 80.37137288600206 0.0 0.0; 28.671953962425423 80.37143591791391 0.0 0.0; 28.67221871054206 80.37017662078142 0.0 0.0; 28.671982790586124 80.37012901157141 0.0 0.0,3235.8251890346555,2024-06-23,,2023-11-20,5294.12,,,3470.59,,rice,5294.12,monsoon
14,28.6731484 80.3699571 123.0 5.0,Yes,"[28.6731484, 80.3699571]",361578115,[],2024-07-18T14:38:03,db6b91fe-e17a-4a1c-9d2f-2b8382e9d7af,0.6120000000000001,sugarcane,sugarcane,,,sugarcane,,,collect:obieNJSwsSDAHkok,Kanchanpur,Bimal Paudyal,,,,1721272356563.jpg,,,Belauri,18.0,Sugarcan barsik bali huda sijan anusar sodhe ko chha ra jamin anusar uttapadan ma rato dekhau xa 500 ra 15000 ko bicham chhain vanchha 500 ra 15000 ko bichama huda pani,6126.97,28.673645985530243 80.36855522543192 0.0 0.0; 28.67332652707139 80.36848951131105 0.0 0.0; 28.673007067638444 80.37018097937107 0.0 0.0; 28.6733249 80.3702577 0.0 0.0; 28.673645985530243 80.36855522543192 0.0 0.0,6126.967398922039,,,,89869.28,89869.28,,89869.28,,sugarcane,89869.28,winter
14,28.6731484 80.3699571 123.0 5.0,Yes,"[28.6731484, 80.3699571]",361578115,[],2024-07-18T14:38:03,db6b91fe-e17a-4a1c-9d2f-2b8382e9d7af,0.6120000000000001,sugarcane,sugarcane,,,sugarcane,,,collect:obieNJSwsSDAHkok,Kanchanpur,Bimal Paudyal,,,,1721272356563.jpg,,,Belauri,18.0,Sugarcan barsik bali huda sijan anusar sodhe ko chha ra jamin anusar uttapadan ma rato dekhau xa 500 ra 15000 ko bicham chhain vanchha 500 ra 15000 ko bichama huda pani,6126.97,28.673645985530243 80.36855522543192 0.0 0.0; 28.67332652707139 80.36848951131105 0.0 0.0; 28.673007067638444 80.37018097937107 0.0 0.0; 28.6733249 80.3702577 0.0 0.0; 28.673645985530243 80.36855522543192 0.0 0.0,6126.967398922039,,,,89869.28,89869.28,,89869.28,,sugarcane,89869.28,summer
14,28.6731484 80.3699571 123.0 5.0,Yes,"[28.6731484, 80.3699571]",361578115,[],2024-07-18T14:38:03,db6b91fe-e17a-4a1c-9d2f-2b8382e9d7af,0.6120000000000001,sugarcane,sugarcane,,,sugarcane,,,collect:obieNJSwsSDAHkok,Kanchanpur,Bimal Paudyal,,,,1721272356563.jpg,,,Belauri,18.0,Sugarcan barsik bali huda sijan anusar sodhe ko chha ra jamin anusar uttapadan ma rato dekhau xa 500 ra 15000 ko bicham chhain vanchha 500 ra 15000 ko bichama huda pani,6126.97,28.673645985530243 80.36855522543192 0.0 0.0; 28.67332652707139 80.36848951131105 0.0 0.0; 28.673007067638444 80.37018097937107 0.0 0.0; 28.6733249 80.3702577 0.0 0.0; 28.673645985530243 80.36855522543192 0.0 0.0,6126.967398922039,,,,89869.28,89869.28,,89869.28,,sugarcane,89869.28,monsoon
15,28.675781 80.3685685 120.0 3.209,Yes,"[28.675781, 80.3685685]",361578125,[],2024-07-18T14:38:04,6eaae2a3-1fc6-4358-920a-9c09a7948125,0.323,rice,fallow,,,mustard,,,collect:obieNJSwsSDAHkok,Kanchanpur,Bimal Paudyal,2024-11-18,,,1721276302646.jpg,,,Belauri,9.5,none,3280.57,28.675365631916947 80.36909703165293 0.0 0.0; 28.67568067184082 80.36918487399817 0.0 0.0; 28.676002182196232 80.36834467202425 0.0 0.0; 28.675683025076665 80.36823403090239 0.0 0.0; 28.675365631916947 80.36909703165293 0.0 0.0,3280.571824313065,2024-06-24,,,5417.96,,,1547.99,,mustard,1547.99,winter
15,28.675781 80.3685685 120.0 3.209,Yes,"[28.675781, 80.3685685]",361578125,[],2024-07-18T14:38:04,6eaae2a3-1fc6-4358-920a-9c09a7948125,0.323,rice,fallow,,,mustard,,,collect:obieNJSwsSDAHkok,Kanchanpur,Bimal Paudyal,2024-11-18,,,1721276302646.jpg,,,Belauri,9.5,none,3280.57,28.675365631916947 80.36909703165293 0.0 0.0; 28.67568067184082 80.36918487399817 0.0 0.0; 28.676002182196232 80.36834467202425 0.0 0.0; 28.675683025076665 80.36823403090239 0.0 0.0; 28.675365631916947 80.36909703165293 0.0 0.0,3280.571824313065,2024-06-24,,,5417.96,,,1547.99,,fallow,,summer
15,28.675781 80.3685685 120.0 3.209,Yes,"[28.675781, 80.3685685]",361578125,[],2024-07-18T14:38:04,6eaae2a3-1fc6-4358-920a-9c09a7948125,0.323,rice,fallow,,,mustard,,,collect:obieNJSwsSDAHkok,Kanchanpur,Bimal Paudyal,2024-11-18,,,1721276302646.jpg,,,Belauri,9.5,none,3280.57,28.675365631916947 80.36909703165293 0.0 0.0; 28.67568067184082 80.36918487399817 0.0 0.0; 28.676002182196232 80.36834467202425 0.0 0.0; 28.675683025076665 80.36823403090239 0.0 0.0; 28.675365631916947 80.36909703165293 0.0 0.0,3280.571824313065,2024-06-24,,,5417.96,,,1547.99,,rice,5417.96,monsoon
16,28.679596 80.3696471 126.0 4.916,Yes,"[28.679596, 80.3696471]",361578133,[],2024-07-18T14:38:05,68c5f263-ac87-4e2a-b91f-531eae7fab11,0.51,rice,maize,,,mustard,,,collect:obieNJSwsSDAHkok,Kanchanpur,Bimal Paudyal,2024-11-12,2024-05-16,,1721296300868.jpg,,,Belauri,15.0,none,4789.71,28.67980081264164 80.36947388201952 0.0 0.0; 28.67909104338983 80.36924656480551 0.0 0.0; 28.67895661908183 80.36967538297176 0.0 0.0; 28.679097514577553 80.3697357326746 0.0 0.0; 28.679065746924913 80.36990102380514 0.0 0.0; 28.679384599593998 80.36999624222517 0.0 0.0; 28.679405189677656 80.3699442744255 0.0 0.0; 28.679675801829372 80.37003614008427 0.0 0.0; 28.67980081264164 80.36947388201952 0.0 0.0,4789.70615472536,2024-07-07,2024-02-04,,5392.16,4656.86,,1176.47,,mustard,1176.47,winter
16,28.679596 80.3696471 126.0 4.916,Yes,"[28.679596, 80.3696471]",361578133,[],2024-07-18T14:38:05,68c5f263-ac87-4e2a-b91f-531eae7fab11,0.51,rice,maize,,,mustard,,,collect:obieNJSwsSDAHkok,Kanchanpur,Bimal Paudyal,2024-11-12,2024-05-16,,1721296300868.jpg,,,Belauri,15.0,none,4789.71,28.67980081264164 80.36947388201952 0.0 0.0; 28.67909104338983 80.36924656480551 0.0 0.0; 28.67895661908183 80.36967538297176 0.0 0.0; 28.679097514577553 80.3697357326746 0.0 0.0; 28.679065746924913 80.36990102380514 0.0 0.0; 28.679384599593998 80.36999624222517 0.0 0.0; 28.679405189677656 80.3699442744255 0.0 0.0; 28.679675801829372 80.37003614008427 0.0 0.0; 28.67980081264164 80.36947388201952 0.0 0.0,4789.70615472536,2024-07-07,2024-02-04,,5392.16,4656.86,,1176.47,,maize,4656.86,summer
16,28.679596 80.3696471 126.0 4.916,Yes,"[28.679596, 80.3696471]",361578133,[],2024-07-18T14:38:05,68c5f263-ac87-4e2a-b91f-531eae7fab11,0.51,rice,maize,,,mustard,,,collect:obieNJSwsSDAHkok,Kanchanpur,Bimal Paudyal,2024-11-12,2024-05-16,,1721296300868.jpg,,,Belauri,15.0,none,4789.71,28.67980081264164 80.36947388201952 0.0 0.0; 28.67909104338983 80.36924656480551 0.0 0.0; 28.67895661908183 80.36967538297176 0.0 0.0; 28.679097514577553 80.3697357326746 0.0 0.0; 28.679065746924913 80.36990102380514 0.0 0.0; 28.679384599593998 80.36999624222517 0.0 0.0; 28.679405189677656 80.3699442744255 0.0 0.0; 28.679675801829372 80.37003614008427 0.0 0.0; 28.67980081264164 80.36947388201952 0.0 0.0,4789.70615472536,2024-07-07,2024-02-04,,5392.16,4656.86,,1176.47,,rice,5392.16,monsoon
17,28.6769192 80.3689233 78.60000610351562 5.0,Yes,"[28.6769192, 80.3689233]",361578146,[],2024-07-18T14:38:06,d9961d5d-25f9-4537-8f51-c7f18b3d8eb0,0.17,rice,maize,,,mustard,,,collect:obieNJSwsSDAHkok,Kanchanpur,Bimal Paudyal,2024-10-23,2024-06-12,,1721298493293.jpg,,,Belauri,5.0,none,1642.6,28.677079367064913 80.36873493343592 0.0 0.0; 28.676723444289383 80.36871280521154 0.0 0.0; 28.67666255490003 80.36908999085426 0.0 0.0; 28.67679757045475 80.36914028227329 0.0 0.0; 28.67702641995173 80.36915771663189 0.0 0.0; 28.677079367064913 80.36873493343592 0.0 0.0,1642.5994114494756,2024-07-02,2024-02-11,,5294.12,4823.53,,1176.47,,mustard,1176.47,winter
17,28.6769192 80.3689233 78.60000610351562 5.0,Yes,"[28.6769192, 80.3689233]",361578146,[],2024-07-18T14:38:06,d9961d5d-25f9-4537-8f51-c7f18b3d8eb0,0.17,rice,maize,,,mustard,,,collect:obieNJSwsSDAHkok,Kanchanpur,Bimal Paudyal,2024-10-23,2024-06-12,,1721298493293.jpg,,,Belauri,5.0,none,1642.6,28.677079367064913 80.36873493343592 0.0 0.0; 28.676723444289383 80.36871280521154 0.0 0.0; 28.67666255490003 80.36908999085426 0.0 0.0; 28.67679757045475 80.36914028227329 0.0 0.0; 28.67702641995173 80.36915771663189 0.0 0.0; 28.677079367064913 80.36873493343592 0.0 0.0,1642.5994114494756,2024-07-02,2024-02-11,,5294.12,4823.53,,1176.47,,maize,4823.53,summer
17,28.6769192 80.3689233 78.60000610351562 5.0,Yes,"[28.6769192, 80.3689233]",361578146,[],2024-07-18T14:38:06,d9961d5d-25f9-4537-8f51-c7f18b3d8eb0,0.17,rice,maize,,,mustard,,,collect:obieNJSwsSDAHkok,Kanchanpur,Bimal Paudyal,2024-10-23,2024-06-12,,1721298493293.jpg,,,Belauri,5.0,none,1642.6,28.677079367064913 80.36873493343592 0.0 0.0; 28.676723444289383 80.36871280521154 0.0 0.0; 28.67666255490003 80.36908999085426 0.0 0.0; 28.67679757045475 80.36914028227329 0.0 0.0; 28.67702641995173 80.36915771663189 0.0 0.0; 28.677079367064913 80.36873493343592 0.0 0.0,1642.5994114494756,2024-07-02,2024-02-11,,5294.12,4823.53,,1176.47,,rice,5294.12,monsoon
18,28.6720773 80.3799969 139.6999969482422 3.194,Yes,"[28.6720773, 80.3799969]",361578152,[],2024-07-18T14:38:07,ecdded7e-24e2-4783-8e7d-e2481f7eca85,0.136,rice,fallow,,,wheat,,,collect:obieNJSwsSDAHkok,Kanchanpur,Bimal Paudyal,2024-10-25,,2024-03-26,1721301071953.jpg,,,Belauri,4.0,none,1364.61,28.671760695877843 80.38010783493519 0.0 0.0; 28.67183688471162 80.37981782108545 0.0 0.0; 28.67226401181942 80.37991505116224 0.0 0.0; 28.672183116667533 80.38018394261599 0.0 0.0; 28.671760695877843 80.38010783493519 0.0 0.0,1364.6097730156175,2024-06-22,,2023-11-18,5882.35,,,2573.53,,wheat,2573.53,winter
18,28.6720773 80.3799969 139.6999969482422 3.194,Yes,"[28.6720773, 80.3799969]",361578152,[],2024-07-18T14:38:07,ecdded7e-24e2-4783-8e7d-e2481f7eca85,0.136,rice,fallow,,,wheat,,,collect:obieNJSwsSDAHkok,Kanchanpur,Bimal Paudyal,2024-10-25,,2024-03-26,1721301071953.jpg,,,Belauri,4.0,none,1364.61,28.671760695877843 80.38010783493519 0.0 0.0; 28.67183688471162 80.37981782108545 0.0 0.0; 28.67226401181942 80.37991505116224 0.0 0.0; 28.672183116667533 80.38018394261599 0.0 0.0; 28.671760695877843 80.38010783493519 0.0 0.0,1364.6097730156175,2024-06-22,,2023-11-18,5882.35,,,2573.53,,fallow,,summer
18,28.6720773 80.3799969 139.6999969482422 3.194,Yes,"[28.6720773, 80.3799969]",361578152,[],2024-07-18T14:38:07,ecdded7e-24e2-4783-8e7d-e2481f7eca85,0.136,rice,fallow,,,wheat,,,collect:obieNJSwsSDAHkok,Kanchanpur,Bimal Paudyal,2024-10-25,,2024-03-26,1721301071953.jpg,,,Belauri,4.0,none,1364.61,28.671760695877843 80.38010783493519 0.0 0.0; 28.67183688471162 80.37981782108545 0.0 0.0; 28.67226401181942 80.37991505116224 0.0 0.0; 28.672183116667533 80.38018394261599 0.0 0.0; 28.671760695877843 80.38010783493519 0.0 0.0,1364.6097730156175,2024-06-22,,2023-11-18,5882.35,,,2573.53,,rice,5882.35,monsoon
19,28.6744338 80.3617096 119.80499267578125 3.978,Yes,"[28.6744338, 80.3617096]",361586885,[],2024-07-18T14:59:41,4602a2c7-382f-4466-b7be-0198b6f172f1,0.28900000000000003,fallow,sugarcane,,,mustard,,,collect:2P6hKkOefcmLcH80,Kanchanpur,Dejina Thapa,,,,1721269911242.jpg,,,Belauri,8.5,,2970.22,28.674459335312314 80.36117278039455 0.0 0.0; 28.674717899797287 80.36120228469372 0.0 0.0; 28.674507577198675 80.36223661154509 0.0 0.0; 28.674248718036097 80.36218196153641 0.0 0.0; 28.674459335312314 80.36117278039455 0.0 0.0,2970.2241660687155,,,,,7093.43,,1332.18,,mustard,1332.18,winter
19,28.6744338 80.3617096 119.80499267578125 3.978,Yes,"[28.6744338, 80.3617096]",361586885,[],2024-07-18T14:59:41,4602a2c7-382f-4466-b7be-0198b6f172f1,0.28900000000000003,fallow,sugarcane,,,mustard,,,collect:2P6hKkOefcmLcH80,Kanchanpur,Dejina Thapa,,,,1721269911242.jpg,,,Belauri,8.5,,2970.22,28.674459335312314 80.36117278039455 0.0 0.0; 28.674717899797287 80.36120228469372 0.0 0.0; 28.674507577198675 80.36223661154509 0.0 0.0; 28.674248718036097 80.36218196153641 0.0 0.0; 28.674459335312314 80.36117278039455 0.0 0.0,2970.2241660687155,,,,,7093.43,,1332.18,,sugarcane,7093.43,summer
19,28.6744338 80.3617096 119.80499267578125 3.978,Yes,"[28.6744338, 80.3617096]",361586885,[],2024-07-18T14:59:41,4602a2c7-382f-4466-b7be-0198b6f172f1,0.28900000000000003,fallow,sugarcane,,,mustard,,,collect:2P6hKkOefcmLcH80,Kanchanpur,Dejina Thapa,,,,1721269911242.jpg,,,Belauri,8.5,,2970.22,28.674459335312314 80.36117278039455 0.0 0.0; 28.674717899797287 80.36120228469372 0.0 0.0; 28.674507577198675 80.36223661154509 0.0 0.0; 28.674248718036097 80.36218196153641 0.0 0.0; 28.674459335312314 80.36117278039455 0.0 0.0,2970.2241660687155,,,,,7093.43,,1332.18,,fallow,,monsoon
20,28.6741075 80.3630338 118.65521240234375 4.298,Yes,"[28.6741075, 80.3630338]",361586891,[],2024-07-18T14:59:42,7fd245b2-154f-489e-8b64-66c95bb95f9c,0.085,rice,fallow,,,mustard,,,collect:2P6hKkOefcmLcH80,Kanchanpur,Dejina Thapa,2024-11-13,,,1721271177513.jpg,,,Belauri,2.5,,845.91,28.6739933881446 80.3632015362382 0.0 0.0; 28.674196651968163 80.36323104053736 0.0 0.0; 28.674269014970804 80.36288168281317 0.0 0.0; 28.67403633538186 80.36285251379013 0.0 0.0; 28.6739933881446 80.3632015362382 0.0 0.0,845.9097152014048,2024-06-27,,,4117.65,,,1764.71,,mustard,1764.71,winter
20,28.6741075 80.3630338 118.65521240234375 4.298,Yes,"[28.6741075, 80.3630338]",361586891,[],2024-07-18T14:59:42,7fd245b2-154f-489e-8b64-66c95bb95f9c,0.085,rice,fallow,,,mustard,,,collect:2P6hKkOefcmLcH80,Kanchanpur,Dejina Thapa,2024-11-13,,,1721271177513.jpg,,,Belauri,2.5,,845.91,28.6739933881446 80.3632015362382 0.0 0.0; 28.674196651968163 80.36323104053736 0.0 0.0; 28.674269014970804 80.36288168281317 0.0 0.0; 28.67403633538186 80.36285251379013 0.0 0.0; 28.6739933881446 80.3632015362382 0.0 0.0,845.9097152014048,2024-06-27,,,4117.65,,,1764.71,,fallow,,summer
20,28.6741075 80.3630338 118.65521240234375 4.298,Yes,"[28.6741075, 80.3630338]",361586891,[],2024-07-18T14:59:42,7fd245b2-154f-489e-8b64-66c95bb95f9c,0.085,rice,fallow,,,mustard,,,collect:2P6hKkOefcmLcH80,Kanchanpur,Dejina Thapa,2024-11-13,,,1721271177513.jpg,,,Belauri,2.5,,845.91,28.6739933881446 80.3632015362382 0.0 0.0; 28.674196651968163 80.36323104053736 0.0 0.0; 28.674269014970804 80.36288168281317 0.0 0.0; 28.67403633538186 80.36285251379013 0.0 0.0; 28.6739933881446 80.3632015362382 0.0 0.0,845.9097152014048,2024-06-27,,,4117.65,,,1764.71,,rice,4117.65,monsoon
21,28.6757115 80.3631174 119.41162109375 4.398,Yes,"[28.6757115, 80.3631174]",361586901,[],2024-07-18T14:59:43,96ef89e1-4c74-4399-a077-64b6a6bb4d01,1.6925000000000001,rice,fallow,,,wheat,,,collect:2P6hKkOefcmLcH80,Kanchanpur,Dejina Thapa,2024-11-09,,2024-03-29,1721272440093.jpg,,,Belauri,2.5,,18686.22,28.67560830981326 80.36187283694744 0.0 0.0; 28.67660548944987 80.36207132041454 0.0 0.0; 28.676338399197697 80.36363504827023 0.0 0.0; 28.675275032024842 80.36356832832098 0.0 0.0; 28.67560830981326 80.36187283694744 0.0 0.0,18686.218669682137,2024-07-07,,2023-10-21,4431.31,,,2954.21,,wheat,2954.21,winter
21,28.6757115 80.3631174 119.41162109375 4.398,Yes,"[28.6757115, 80.3631174]",361586901,[],2024-07-18T14:59:43,96ef89e1-4c74-4399-a077-64b6a6bb4d01,1.6925000000000001,rice,fallow,,,wheat,,,collect:2P6hKkOefcmLcH80,Kanchanpur,Dejina Thapa,2024-11-09,,2024-03-29,1721272440093.jpg,,,Belauri,2.5,,18686.22,28.67560830981326 80.36187283694744 0.0 0.0; 28.67660548944987 80.36207132041454 0.0 0.0; 28.676338399197697 80.36363504827023 0.0 0.0; 28.675275032024842 80.36356832832098 0.0 0.0; 28.67560830981326 80.36187283694744 0.0 0.0,18686.218669682137,2024-07-07,,2023-10-21,4431.31,,,2954.21,,fallow,,summer
21,28.6757115 80.3631174 119.41162109375 4.398,Yes,"[28.6757115, 80.3631174]",361586901,[],2024-07-18T14:59:43,96ef89e1-4c74-4399-a077-64b6a6bb4d01,1.6925000000000001,rice,fallow,,,wheat,,,collect:2P6hKkOefcmLcH80,Kanchanpur,Dejina Thapa,2024-11-09,,2024-03-29,1721272440093.jpg,,,Belauri,2.5,,18686.22,28.67560830981326 80.36187283694744 0.0 0.0; 28.67660548944987 80.36207132041454 0.0 0.0; 28.676338399197697 80.36363504827023 0.0 0.0; 28.675275032024842 80.36356832832098 0.0 0.0; 28.67560830981326 80.36187283694744 0.0 0.0,18686.218669682137,2024-07-07,,2023-10-21,4431.31,,,2954.21,,rice,4431.31,monsoon
22,28.6768471 80.3616852 116.9742431640625 4.859,Yes,"[28.6768471, 80.3616852]",361586910,[],2024-07-18T14:59:45,4feff613-83a8-4985-a3f9-1964872e2701,0.544,fallow,sugarcane,,,mustard,,,collect:2P6hKkOefcmLcH80,Kanchanpur,Dejina Thapa,,,,1721273429829.jpg,,,Belauri,16.0,,5892.8,28.6766325514198 80.36197543144226 0.0 0.0;28.676709619165436 80.36139003932476 0.0 0.0;28.677626191518346 80.36158550530672 0.0 0.0;28.67750588450053 80.36216855049133 0.0 0.0;28.6766325514198 80.36197543144226 0.0 0.0,5892.796311732768,,,,,27573.53,,1764.71,,mustard,1764.71,winter
22,28.6768471 80.3616852 116.9742431640625 4.859,Yes,"[28.6768471, 80.3616852]",361586910,[],2024-07-18T14:59:45,4feff613-83a8-4985-a3f9-1964872e2701,0.544,fallow,sugarcane,,,mustard,,,collect:2P6hKkOefcmLcH80,Kanchanpur,Dejina Thapa,,,,1721273429829.jpg,,,Belauri,16.0,,5892.8,28.6766325514198 80.36197543144226 0.0 0.0;28.676709619165436 80.36139003932476 0.0 0.0;28.677626191518346 80.36158550530672 0.0 0.0;28.67750588450053 80.36216855049133 0.0 0.0;28.6766325514198 80.36197543144226 0.0 0.0,5892.796311732768,,,,,27573.53,,1764.71,,sugarcane,27573.53,summer
22,28.6768471 80.3616852 116.9742431640625 4.859,Yes,"[28.6768471, 80.3616852]",361586910,[],2024-07-18T14:59:45,4feff613-83a8-4985-a3f9-1964872e2701,0.544,fallow,sugarcane,,,mustard,,,collect:2P6hKkOefcmLcH80,Kanchanpur,Dejina Thapa,,,,1721273429829.jpg,,,Belauri,16.0,,5892.8,28.6766325514198 80.36197543144226 0.0 0.0;28.676709619165436 80.36139003932476 0.0 0.0;28.677626191518346 80.36158550530672 0.0 0.0;28.67750588450053 80.36216855049133 0.0 0.0;28.6766325514198 80.36197543144226 0.0 0.0,5892.796311732768,,,,,27573.53,,1764.71,,fallow,,monsoon
23,28.6729217 80.3602656 118.67547607421875 4.915,Yes,"[28.6729217, 80.3602656]",361586924,[],2024-07-18T14:59:46,f8296e5f-717d-408f-acc0-76099d72889d,0.272,rice,fallow,,,wheat,,,collect:2P6hKkOefcmLcH80,Kanchanpur,Dejina Thapa,2024-11-10,,2024-03-28,1721275590633.jpg,,,Belauri,8.0,,2594.97,28.672556116338892 80.36007408052683 0.0 0.0;28.6735315571519 80.3603483363986 0.0 0.0;28.673449780496437 80.36056458950043 0.0 0.0;28.67253699572557 80.36033660173416 0.0 0.0;28.672556116338892 80.36007408052683 0.0 0.0,2594.970882374838,2024-06-17,,2023-10-21,5514.71,,,5147.06,,wheat,5147.06,winter
23,28.6729217 80.3602656 118.67547607421875 4.915,Yes,"[28.6729217, 80.3602656]",361586924,[],2024-07-18T14:59:46,f8296e5f-717d-408f-acc0-76099d72889d,0.272,rice,fallow,,,wheat,,,collect:2P6hKkOefcmLcH80,Kanchanpur,Dejina Thapa,2024-11-10,,2024-03-28,1721275590633.jpg,,,Belauri,8.0,,2594.97,28.672556116338892 80.36007408052683 0.0 0.0;28.6735315571519 80.3603483363986 0.0 0.0;28.673449780496437 80.36056458950043 0.0 0.0;28.67253699572557 80.36033660173416 0.0 0.0;28.672556116338892 80.36007408052683 0.0 0.0,2594.970882374838,2024-06-17,,2023-10-21,5514.71,,,5147.06,,fallow,,summer
