,GPS_point,Plot_size,_geolocation,_id,_notes,_submission_time,_uuid,area_in_hectare,crop_monsoon,crop_summer,crop_summer_001,crop_summer_1,crop_winter,crop_winter_001,crop_winter_1,deviceid,district,enum_name,harvest_date_mon,harvest_date_summ,harvest_date_winter,image,other_crop_monsoon,other_crop_summer,palika,plot_area,remarks,rounded_shape_area,shape,shape_area,sowing_date_mon,sowing_date_summ,sowing_date_winter,yield_mons,yield_summ,yield_summ_1,yield_winter,yield_winter_1,crop,yield,season
88,28.6070898 81.1320113 124.3170166015625 4.937,Yes,"[28.6070898, 81.1320113]",361921279,[],2024-07-19T13:11:15,6dcbc6d8-8869-4134-847e-37b12a8c8a13,0.34,rice,fallow,,,multiple_crops_1,,,collect:VDwSaEqx2sOdMBER,Kailali,Rabischandra Bhatta,2024-10-11,,,1721369474684.jpg,,,Lamki Chuha,10.0,Tori 200 kg agadi mention gareko chhu  ra Masuro 200 kg utpadan bhayeko. ,3569.81,28.606800313144 81.13252211362123 0.0 0.0; 28.606996937210695 81.13202523440123 0.0 0.0; 28.60681120400761 81.13190855830908 0.0 0.0; 28.607047859251814 81.13134227693081 0.0 0.0; 28.607263909718224 81.13148041069508 0.0 0.0; 28.60709053955629 81.13261062651873 0.0 0.0; 28.606800313144 81.13252211362123 0.0 0.0,3569.8149049681015,2024-06-23,,,4411.76,,,588.24,,rice,4411.76,monsoon
89,28.6059979 81.1322644 123.81365966796875 4.621,Yes,"[28.6059979, 81.1322644]",361921308,[],2024-07-19T13:11:20,7db72cf6-5c10-402c-b912-139f378e78c7,0.136,rice,fallow,,,multiple_crops_1,,,collect:VDwSaEqx2sOdMBER,Kailali,Rabischandra Bhatta,2024-10-11,,,1721371367828.jpg,,,Lamki Chuha,4.0, Mustard 150 kg agadi mention gareko ra Lentil 150 kg utpadan bhayeko.,1606,28.60624193410985 81.13208457827568 0.0 0.0; 28.605873408208616 81.13272327929735 0.0 0.0; 28.605768325106947 81.13263141363859 0.0 0.0; 28.605784808737702 81.1325740814209 0.0 0.0; 28.605750958421773 81.13251138478518 0.0 0.0; 28.606086811943165 81.13195281475782 0.0 0.0; 28.60624193410985 81.13208457827568 0.0 0.0,1605.9982340086578,2024-06-20,,,7352.94,,,1102.94,,fallow,,summer
89,28.6059979 81.1322644 123.81365966796875 4.621,Yes,"[28.6059979, 81.1322644]",361921308,[],2024-07-19T13:11:20,7db72cf6-5c10-402c-b912-139f378e78c7,0.136,rice,fallow,,,multiple_crops_1,,,collect:VDwSaEqx2sOdMBER,Kailali,Rabischandra Bhatta,2024-10-11,,,1721371367828.jpg,,,Lamki Chuha,4.0, Mustard 150 kg agadi mention gareko ra Lentil 150 kg utpadan bhayeko.,1606,28.60624193410985 81.13208457827568 0.0 0.0; 28.605873408208616 81.13272327929735 0.0 0.0; 28.605768325106947 81.13263141363859 0.0 0.0; 28.605784808737702 81.1325740814209 0.0 0.0; 28.605750958421773 81.13251138478518 0.0 0.0; 28.606086811943165 81.13195281475782 0.0 0.0; 28.60624193410985 81.13208457827568 0.0 0.0,1605.9982340086578,2024-06-20,,,7352.94,,,1102.94,,rice,7352.94,monsoon
90,28.6074894 81.1304577 117.29364013671875 4.32,Yes,"[28.6074894, 81.1304577]",361921342,[],2024-07-19T13:11:25,d0dd0e34-d09e-4d67-a05a-9eb49ca6bd93,0.136,rice,fallow,,,multiple_crops_1,,,collect:VDwSaEqx2sOdMBER,Kailali,Rabischandra Bhatta,2024-10-08,,,1721373838291.jpg,,,Lamki Chuha,4.0,"Mustard 70 kg, Lentil 30",1452.99,28.60719208917651 81.1301788687706 0.0 0.0; 28.607352213595636 81.13005012273788 0.0 0.0; 28.607453174271225 81.13031398504972 0.0 0.0; 28.60756590867187 81.1304846405983 0.0 0.0; 28.607568557781665 81.13055672496557 0.0 0.0; 28.60761241525622 81.13062344491482 0.0 0.0; 28.607415497995486 81.13076694309711 0.0 0.0; 28.60719208917651 81.1301788687706 0.0 0.0,1452.9895151729093,2024-06-30,,,8823.53,,,514.71,,fallow,,summer
90,28.6074894 81.1304577 117.29364013671875 4.32,Yes,"[28.6074894, 81.1304577]",361921342,[],2024-07-19T13:11:25,d0dd0e34-d09e-4d67-a05a-9eb49ca6bd93,0.136,rice,fallow,,,multiple_crops_1,,,collect:VDwSaEqx2sOdMBER,Kailali,Rabischandra Bhatta,2024-10-08,,,1721373838291.jpg,,,Lamki Chuha,4.0,"Mustard 70 kg, Lentil 30",1452.99,28.60719208917651 81.1301788687706 0.0 0.0; 28.607352213595636 81.13005012273788 0.0 0.0; 28.607453174271225 81.13031398504972 0.0 0.0; 28.60756590867187 81.1304846405983 0.0 0.0; 28.607568557781665 81.13055672496557 0.0 0.0; 28.60761241525622 81.13062344491482 0.0 0.0; 28.607415497995486 81.13076694309711 0.0 0.0; 28.60719208917651 81.1301788687706 0.0 0.0,1452.9895151729093,2024-06-30,,,8823.53,,,514.71,,rice,8823.53,monsoon
101,28.6167812 81.136459 126.85198974609375 4.772,Yes,"[28.6167812, 81.136459]",361928873,[],2024-07-19T13:32:53,e3f79f48-3e4b-4a0c-b25a-47c1bafff78e,0.23800000000000002,rice,fallow,,,lentil,,,collect:YftIQibMXtwvIhQ1,Kailali,Karuna Phoju,2024-10-16,,,1721366566330.jpg,,,Lamki Chuha,7.0,,2589.91,28.616987192406327 81.13624904304743 0.0 0.0;28.616733194685757 81.13707281649113 0.0 0.0;28.61651539777331 81.13691858947277 0.0 0.0;28.616752031154252 81.13603681325912 0.0 0.0;28.616987192406327 81.13624904304743 0.0 0.0,2589.91355731421,2024-06-28,,,3361.34,,,840.34,,lentil,840.34,winter
101,28.6167812 81.136459 126.85198974609375 4.772,Yes,"[28.6167812, 81.136459]",361928873,[],2024-07-19T13:32:53,e3f79f48-3e4b-4a0c-b25a-47c1bafff78e,0.23800000000000002,rice,fallow,,,lentil,,,collect:YftIQibMXtwvIhQ1,Kailali,Karuna Phoju,2024-10-16,,,1721366566330.jpg,,,Lamki Chuha,7.0,,2589.91,28.616987192406327 81.13624904304743 0.0 0.0;28.616733194685757 81.13707281649113 0.0 0.0;28.61651539777331 81.13691858947277 0.0 0.0;28.616752031154252 81.13603681325912 0.0 0.0;28.616987192406327 81.13624904304743 0.0 0.0,2589.91355731421,2024-06-28,,,3361.34,,,840.34,,fallow,,summer
101,28.6167812 81.136459 126.85198974609375 4.772,Yes,"[28.6167812, 81.136459]",361928873,[],2024-07-19T13:32:53,e3f79f48-3e4b-4a0c-b25a-47c1bafff78e,0.23800000000000002,rice,fallow,,,lentil,,,collect:YftIQibMXtwvIhQ1,Kailali,Karuna Phoju,2024-10-16,,,1721366566330.jpg,,,Lamki Chuha,7.0,,2589.91,28.616987192406327 81.13624904304743 0.0 0.0;28.616733194685757 81.13707281649113 0.0 0.0;28.61651539777331 81.13691858947277 0.0 0.0;28.616752031154252 81.13603681325912 0.0 0.0;28.616987192406327 81.13624904304743 0.0 0.0,2589.91355731421,2024-06-28,,,3361.34,,,840.34,,rice,3361.34,monsoon
102,28.6175945 81.1370632 143.5 3.79,Yes,"[28.6175945, 81.1370632]",361928880,[],2024-07-19T13:32:54,9abe9d0f-eaf0-4608-9b26-fa903cbde2f2,0.17,rice,fallow,,,multiple_crops_1,,,collect:YftIQibMXtwvIhQ1,Kailali,Karuna Phoju,2024-10-15,,,1721368965491.jpg,,,Lamki Chuha,5.0,"Mustard:90  kg
Lentils: 100",1625.81,28.617558464293264 81.13676033914089 0.0 0.0;28.617720338812067 81.13686494529247 0.0 0.0;28.617494597368996 81.13757204264402 0.0 0.0;28.617304173636178 81.13747380673885 0.0 0.0;28.617558464293264 81.13676033914089 0.0 0.0,1625.8148400029243,2024-07-30,,,4705.88,,,529.41,,fallow,,summer
102,28.6175945 81.1370632 143.5 3.79,Yes,"[28.6175945, 81.1370632]",361928880,[],2024-07-19T13:32:54,9abe9d0f-eaf0-4608-9b26-fa903cbde2f2,0.17,rice,fallow,,,multiple_crops_1,,,collect:YftIQibMXtwvIhQ1,Kailali,Karuna Phoju,2024-10-15,,,1721368965491.jpg,,,Lamki Chuha,5.0,"Mustard:90  kg
Lentils: 100",1625.81,28.617558464293264 81.13676033914089 0.0 0.0;28.617720338812067 81.13686494529247 0.0 0.0;28.617494597368996 81.13757204264402 0.0 0.0;28.617304173636178 81.13747380673885 0.0 0.0;28.617558464293264 81.13676033914089 0.0 0.0,1625.8148400029243,2024-07-30,,,4705.88,,,529.41,,rice,4705.88,monsoon
103,28.6188537 81.1412031 144.0 4.08,Yes,"[28.6188537, 81.1412031]",361928890,[],2024-07-19T13:32:56,02c8bf37-81df-4112-bfde-c8fb377ea275,0.20400000000000001,rice,grassland,,,wheat,,,collect:YftIQibMXtwvIhQ1,Kailali,Karuna Phoju,2024-11-01,,2024-03-17,1721373345473.jpg,,,Lamki Chuha,6.0,,1889.54,28.618853453456865 81.14093150943518 0.0 0.0;28.618583861574525 81.1411913484335 0.0 0.0;28.618632129167654 81.14137575030327 0.0 0.0;28.618771634159604 81.14164162427187 0.0 0.0;28.619007085202472 81.14138580858707 0.0 0.0;28.61895293150936 81.14134155213833 0.0 0.0;28.619031513217926 81.14122051745653 0.0 0.0;28.618975005028933 81.14117592573166 0.0 0.0;28.618853453456865 81.14093150943518 0.0 0.0,1889.5370155152195,2024-06-27,,2023-12-25,4901.96,,,3431.37,,wheat,3431.37,winter
103,28.6188537 81.1412031 144.0 4.08,Yes,"[28.6188537, 81.1412031]",361928890,[],2024-07-19T13:32:56,02c8bf37-81df-4112-bfde-c8fb377ea275,0.20400000000000001,rice,grassland,,,wheat,,,collect:YftIQibMXtwvIhQ1,Kailali,Karuna Phoju,2024-11-01,,2024-03-17,1721373345473.jpg,,,Lamki Chuha,6.0,,1889.54,28.618853453456865 81.14093150943518 0.0 0.0;28.618583861574525 81.1411913484335 0.0 0.0;28.618632129167654 81.14137575030327 0.0 0.0;28.618771634159604 81.14164162427187 0.0 0.0;28.619007085202472 81.14138580858707 0.0 0.0;28.61895293150936 81.14134155213833 0.0 0.0;28.619031513217926 81.14122051745653 0.0 0.0;28.618975005028933 81.14117592573166 0.0 0.0;28.618853453456865 81.14093150943518 0.0 0.0,1889.5370155152195,2024-06-27,,2023-12-25,4901.96,,,3431.37,,grassland,,summer
103,28.6188537 81.1412031 144.0 4.08,Yes,"[28.6188537, 81.1412031]",361928890,[],2024-07-19T13:32:56,02c8bf37-81df-4112-bfde-c8fb377ea275,0.20400000000000001,rice,grassland,,,wheat,,,collect:YftIQibMXtwvIhQ1,Kailali,Karuna Phoju,2024-11-01,,2024-03-17,1721373345473.jpg,,,Lamki Chuha,6.0,,1889.54,28.618853453456865 81.14093150943518 0.0 0.0;28.618583861574525 81.1411913484335 0.0 0.0;28.618632129167654 81.14137575030327 0.0 0.0;28.618771634159604 81.14164162427187 0.0 0.0;28.619007085202472 81.14138580858707 0.0 0.0;28.61895293150936 81.14134155213833 0.0 0.0;28.619031513217926 81.14122051745653 0.0 0.0;28.618975005028933 81.14117592573166 0.0 0.0;28.618853453456865 81.14093150943518 0.0 0.0,1889.5370155152195,2024-06-27,,2023-12-25,4901.96,,,3431.37,,rice,4901.96,monsoon
104,28.6198759 81.1409825 144.0 4.433,Yes,"[28.6198759, 81.1409825]",361928900,[],2024-07-19T13:32:58,949bc936-c44b-4104-ac69-2d9d727c3c99,0.17,rice,fallow,,,wheat,,,collect:YftIQibMXtwvIhQ1,Kailali,Karuna Phoju,2024-10-13,,2024-03-30,1721373975032.jpg,,,Lamki Chuha,5.0,,1247.69,28.619802317196825 81.14108204841614 0.0 0.0;28.61974080612867 81.1411340162158 0.0 0.0;28.619645743497934 81.14096336066723 0.0 0.0;28.619882664135865 81.14073604345322 0.0 0.0;28.620086327163822 81.1411289870739 0.0 0.0;28.619913272477447 81.1412701383233 0.0 0.0;28.619802317196825 81.14108204841614 0.0 0.0,1247.6867711004973,2024-07-05,,2023-11-20,3529.41,,,2352.94,,wheat,2352.94,winter
104,28.6198759 81.1409825 144.0 4.433,Yes,"[28.6198759, 81.1409825]",361928900,[],2024-07-19T13:32:58,949bc936-c44b-4104-ac69-2d9d727c3c99,0.17,rice,fallow,,,wheat,,,collect:YftIQibMXtwvIhQ1,Kailali,Karuna Phoju,2024-10-13,,2024-03-30,1721373975032.jpg,,,Lamki Chuha,5.0,,1247.69,28.619802317196825 81.14108204841614 0.0 0.0;28.61974080612867 81.1411340162158 0.0 0.0;28.619645743497934 81.14096336066723 0.0 0.0;28.619882664135865 81.14073604345322 0.0 0.0;28.620086327163822 81.1411289870739 0.0 0.0;28.619913272477447 81.1412701383233 0.0 0.0;28.619802317196825 81.14108204841614 0.0 0.0,1247.6867711004973,2024-07-05,,2023-11-20,3529.41,,,2352.94,,fallow,,summer
104,28.6198759 81.1409825 144.0 4.433,Yes,"[28.6198759, 81.1409825]",361928900,[],2024-07-19T13:32:58,949bc936-c44b-4104-ac69-2d9d727c3c99,0.17,rice,fallow,,,wheat,,,collect:YftIQibMXtwvIhQ1,Kailali,Karuna Phoju,2024-10-13,,2024-03-30,1721373975032.jpg,,,Lamki Chuha,5.0,,1247.69,28.619802317196825 81.14108204841614 0.0 0.0;28.61974080612867 81.1411340162158 0.0 0.0;28.619645743497934 81.14096336066723 0.0 0.0;28.619882664135865 81.14073604345322 0.0 0.0;28.620086327163822 81.1411289870739 0.0 0.0;28.619913272477447 81.1412701383233 0.0 0.0;28.619802317196825 81.14108204841614 0.0 0.0,1247.6867711004973,2024-07-05,,2023-11-20,3529.41,,,2352.94,,rice,3529.41,monsoon
105,28.6201709 81.134268 126.900634765625 3.79,Yes,"[28.6201709, 81.134268]",361928909,[],2024-07-19T13:32:59,b9f97385-1183-40dc-9bfc-8b15dc205338,0.068,rice,maize,,,wheat,,,collect:YftIQibMXtwvIhQ1,Kailali,Karuna Phoju,2024-10-12,2024-06-07,2024-03-17,1721376696394.jpg,,,Lamki Chuha,2.0,,562.54,28.620002154341794 81.1344026774168 0.0 0.0;28.620175797502057 81.13417267799377 0.0 0.0;28.620299113402538 81.13427326083183 0.0 0.0;28.620144894926753 81.13453444093466 0.0 0.0;28.620002154341794 81.1344026774168 0.0 0.0,562.5413690555904,2024-06-29,2024-02-16,2023-11-20,4411.76,1470.59,,2941.18,,wheat,2941.18,winter
105,28.6201709 81.134268 126.900634765625 3.79,Yes,"[28.6201709, 81.134268]",361928909,[],2024-07-19T13:32:59,b9f97385-1183-40dc-9bfc-8b15dc205338,0.068,rice,maize,,,wheat,,,collect:YftIQibMXtwvIhQ1,Kailali,Karuna Phoju,2024-10-12,2024-06-07,2024-03-17,1721376696394.jpg,,,Lamki Chuha,2.0,,562.54,28.620002154341794 81.1344026774168 0.0 0.0;28.620175797502057 81.13417267799377 0.0 0.0;28.620299113402538 81.13427326083183 0.0 0.0;28.620144894926753 81.13453444093466 0.0 0.0;28.620002154341794 81.1344026774168 0.0 0.0,562.5413690555904,2024-06-29,2024-02-16,2023-11-20,4411.76,1470.59,,2941.18,,maize,1470.59,summer
105,28.6201709 81.134268 126.900634765625 3.79,Yes,"[28.6201709, 81.134268]",361928909,[],2024-07-19T13:32:59,b9f97385-1183-40dc-9bfc-8b15dc205338,0.068,rice,maize,,,wheat,,,collect:YftIQibMXtwvIhQ1,Kailali,Karuna Phoju,2024-10-12,2024-06-07,2024-03-17,1721376696394.jpg,,,Lamki Chuha,2.0,,562.54,28.620002154341794 81.1344026774168 0.0 0.0;28.620175797502057 81.13417267799377 0.0 0.0;28.620299113402538 81.13427326083183 0.0 0.0;28.620144894926753 81.13453444093466 0.0 0.0;28.620002154341794 81.1344026774168 0.0 0.0,562.5413690555904,2024-06-29,2024-02-16,2023-11-20,4411.76,1470.59,,2941.18,,rice,4411.76,monsoon
106,28.6189935 81.1327973 123.781982421875 3.79,Yes,"[28.6189935, 81.1327973]",361928918,[],2024-07-19T13:33:01,0254f569-69ab-4ca2-9772-39fc54073490,0.17,rice,fallow,,,wheat,,,collect:YftIQibMXtwvIhQ1,Kailali,Karuna Phoju,2024-10-06,,2024-03-26,1721377657534.jpg,,,Lamki Chuha,5.0,,1336.98,28.618904075436184 81.13329492509365 0.0 0.0;28.619005613635085 81.1329935118556 0.0 0.0;28.619037988112627 81.13299384713173 0.0 0.0;28.619109211928134 81.13277725875378 0.0 0.0;28.619190736649394 81.13257374614477 0.0 0.0;28.61901385441214 81.13251339644194 0.0 0.0;28.618985011689613 81.13260928541422 0.0 0.0;28.618947928177594 81.13271489739418 0.0 0.0;28.61891349347614 81.13281950354576 0.0 0.0;28.618856985223637 81.1329898238182 0.0 0.0;28.61881166087413 81.13313935697079 0.0 0.0;28.61878458398068 81.1332369223237 0.0 0.0;28.618904075436184 81.13329492509365 0.0 0.0,1336.9781424852279,2024-07-02,,2023-11-20,4705.88,,,2352.94,,wheat,2352.94,winter
106,28.6189935 81.1327973 123.781982421875 3.79,Yes,"[28.6189935, 81.1327973]",361928918,[],2024-07-19T13:33:01,0254f569-69ab-4ca2-9772-39fc54073490,0.17,rice,fallow,,,wheat,,,collect:YftIQibMXtwvIhQ1,Kailali,Karuna Phoju,2024-10-06,,2024-03-26,1721377657534.jpg,,,Lamki Chuha,5.0,,1336.98,28.618904075436184 81.13329492509365 0.0 0.0;28.619005613635085 81.1329935118556 0.0 0.0;28.619037988112627 81.13299384713173 0.0 0.0;28.619109211928134 81.13277725875378 0.0 0.0;28.619190736649394 81.13257374614477 0.0 0.0;28.61901385441214 81.13251339644194 0.0 0.0;28.618985011689613 81.13260928541422 0.0 0.0;28.618947928177594 81.13271489739418 0.0 0.0;28.61891349347614 81.13281950354576 0.0 0.0;28.618856985223637 81.1329898238182 0.0 0.0;28.61881166087413 81.13313935697079 0.0 0.0;28.61878458398068 81.1332369223237 0.0 0.0;28.618904075436184 81.13329492509365 0.0 0.0,1336.9781424852279,2024-07-02,,2023-11-20,4705.88,,,2352.94,,fallow,,summer
106,28.6189935 81.1327973 123.781982421875 3.79,Yes,"[28.6189935, 81.1327973]",361928918,[],2024-07-19T13:33:01,0254f569-69ab-4ca2-9772-39fc54073490,0.17,rice,fallow,,,wheat,,,collect:YftIQibMXtwvIhQ1,Kailali,Karuna Phoju,2024-10-06,,2024-03-26,1721377657534.jpg,,,Lamki Chuha,5.0,,1336.98,28.618904075436184 81.13329492509365 0.0 0.0;28.619005613635085 81.1329935118556 0.0 0.0;28.619037988112627 81.13299384713173 0.0 0.0;28.619109211928134 81.13277725875378 0.0 0.0;28.619190736649394 81.13257374614477 0.0 0.0;28.61901385441214 81.13251339644194 0.0 0.0;28.618985011689613 81.13260928541422 0.0 0.0;28.618947928177594 81.13271489739418 0.0 0.0;28.61891349347614 81.13281950354576 0.0 0.0;28.618856985223637 81.1329898238182 0.0 0.0;28.61881166087413 81.13313935697079 0.0 0.0;28.61878458398068 81.1332369223237 0.0 0.0;28.618904075436184 81.13329492509365 0.0 0.0,1336.9781424852279,2024-07-02,,2023-11-20,4705.88,,,2352.94,,rice,4705.88,monsoon
107,28.6168379 81.1326448 140.29998779296875 3.79,Yes,"[28.6168379, 81.1326448]",361928929,[],2024-07-19T13:33:02,f81361d7-f65e-4d3c-8dbb-168daefc8574,0.068,rice,fallow,,,lentil,,,collect:YftIQibMXtwvIhQ1,Kailali,Karuna Phoju,2024-10-08,,,1721379807344.jpg,,,Lamki Chuha,2.0,,764.27,28.61676969034041 81.1324879154563 0.0 0.0;28.616646664615164 81.13272562623024 0.0 0.0;28.61686357829694 81.13285973668098 0.0 0.0;28.61698630944893 81.1325740814209 0.0 0.0;28.61676969034041 81.1324879154563 0.0 0.0,764.2717955176583,2024-06-26,,,3676.47,,,1029.41,,lentil,1029.41,winter
107,28.6168379 81.1326448 140.29998779296875 3.79,Yes,"[28.6168379, 81.1326448]",361928929,[],2024-07-19T13:33:02,f81361d7-f65e-4d3c-8dbb-168daefc8574,0.068,rice,fallow,,,lentil,,,collect:YftIQibMXtwvIhQ1,Kailali,Karuna Phoju,2024-10-08,,,1721379807344.jpg,,,Lamki Chuha,2.0,,764.27,28.61676969034041 81.1324879154563 0.0 0.0;28.616646664615164 81.13272562623024 0.0 0.0;28.61686357829694 81.13285973668098 0.0 0.0;28.61698630944893 81.1325740814209 0.0 0.0;28.61676969034041 81.1324879154563 0.0 0.0,764.2717955176583,2024-06-26,,,3676.47,,,1029.41,,fallow,,summer
107,28.6168379 81.1326448 140.29998779296875 3.79,Yes,"[28.6168379, 81.1326448]",361928929,[],2024-07-19T13:33:02,f81361d7-f65e-4d3c-8dbb-168daefc8574,0.068,rice,fallow,,,lentil,,,collect:YftIQibMXtwvIhQ1,Kailali,Karuna Phoju,2024-10-08,,,1721379807344.jpg,,,Lamki Chuha,2.0,,764.27,28.61676969034041 81.1324879154563 0.0 0.0;28.616646664615164 81.13272562623024 0.0 0.0;28.61686357829694 81.13285973668098 0.0 0.0;28.61698630944893 81.1325740814209 0.0 0.0;28.61676969034041 81.1324879154563 0.0 0.0,764.2717955176583,2024-06-26,,,3676.47,,,1029.41,,rice,3676.47,monsoon
108,28.6147069 81.1368581 117.5050048828125 3.977,Yes,"[28.6147069, 81.1368581]",361929986,[],2024-07-19T13:35:49,d7923b26-ecbf-494c-b54f-c9a56f92b537,0.10200000000000001,rice,maize,,,mustard,,,collect:YftIQibMXtwvIhQ1,Kailali,Karuna Phoju,2024-10-20,2024-06-12,,1721364050035.jpg,,,Lamki Chuha,3.0,,593,28.614638793771867 81.13720659166574 0.0 0.0;28.614567566924325 81.13716501742601 0.0 0.0;28.614495162724037 81.13711640238762 0.0 0.0;28.61458375484848 81.13694842904806 0.0 0.0;28.614639971074716 81.13686058670282 0.0 0.0;28.614717967359727 81.13691557198763 0.0 0.0;28.61478301327389 81.13693803548813 0.0 0.0;28.614804499019478 81.13696284592152 0.0 0.0;28.614638793771867 81.13720659166574 0.0 0.0,593.0046016365616,2024-06-28,2024-03-03,,5882.35,1470.59,,1470.59,,mustard,1470.59,winter
108,28.6147069 81.1368581 117.5050048828125 3.977,Yes,"[28.6147069, 81.1368581]",361929986,[],2024-07-19T13:35:49,d7923b26-ecbf-494c-b54f-c9a56f92b537,0.10200000000000001,rice,maize,,,mustard,,,collect:YftIQibMXtwvIhQ1,Kailali,Karuna Phoju,2024-10-20,2024-06-12,,1721364050035.jpg,,,Lamki Chuha,3.0,,593,28.614638793771867 81.13720659166574 0.0 0.0;28.614567566924325 81.13716501742601 0.0 0.0;28.614495162724037 81.13711640238762 0.0 0.0;28.61458375484848 81.13694842904806 0.0 0.0;28.614639971074716 81.13686058670282 0.0 0.0;28.614717967359727 81.13691557198763 0.0 0.0;28.61478301327389 81.13693803548813 0.0 0.0;28.614804499019478 81.13696284592152 0.0 0.0;28.614638793771867 81.13720659166574 0.0 0.0,593.0046016365616,2024-06-28,2024-03-03,,5882.35,1470.59,,1470.59,,maize,1470.59,summer
108,28.6147069 81.1368581 117.5050048828125 3.977,Yes,"[28.6147069, 81.1368581]",361929986,[],2024-07-19T13:35:49,d7923b26-ecbf-494c-b54f-c9a56f92b537,0.10200000000000001,rice,maize,,,mustard,,,collect:YftIQibMXtwvIhQ1,Kailali,Karuna Phoju,2024-10-20,2024-06-12,,1721364050035.jpg,,,Lamki Chuha,3.0,,593,28.614638793771867 81.13720659166574 0.0 0.0;28.614567566924325 81.13716501742601 0.0 0.0;28.614495162724037 81.13711640238762 0.0 0.0;28.61458375484848 81.13694842904806 0.0 0.0;28.614639971074716 81.13686058670282 0.0 0.0;28.614717967359727 81.13691557198763 0.0 0.0;28.61478301327389 81.13693803548813 0.0 0.0;28.614804499019478 81.13696284592152 0.0 0.0;28.614638793771867 81.13720659166574 0.0 0.0,593.0046016365616,2024-06-28,2024-03-03,,5882.35,1470.59,,1470.59,,rice,5882.35,monsoon
118,28.6015378 81.1401094 156.2 4.625,Yes,"[28.6015378, 81.1401094]",362209576,[],2024-07-20T11:25:48,8fd179c1-2c6b-48b0-86ad-e8ab6320a730,0.068,rice,maize,,,mustard,,,collect:fmXblfq6Jc8niTmb,Kailali,Lal Prasad Bhandari,2024-10-13,2024-06-11,,1721458631724.jpg,,,Janaki,2.0,,1055.79,28.6015931 81.1400433 0.0 0.0; 28.60146159362331 81.13994278013706 0.0 0.0; 28.601294689875445 81.1402190476656 0.0 0.0; 28.601557261436838 81.14041283726692 0.0 0.0; 28.601687075161475 81.1401067301631 0.0 0.0; 28.6015931 81.1400433 0.0 0.0,1055.7872648301734,2024-07-01,2024-02-17,,7352.94,7352.94,,2941.18,,mustard,2941.18,winter
118,28.6015378 81.1401094 156.2 4.625,Yes,"[28.6015378, 81.1401094]",362209576,[],2024-07-20T11:25:48,8fd179c1-2c6b-48b0-86ad-e8ab6320a730,0.068,rice,maize,,,mustard,,,collect:fmXblfq6Jc8niTmb,Kailali,Lal Prasad Bhandari,2024-10-13,2024-06-11,,1721458631724.jpg,,,Janaki,2.0,,1055.79,28.6015931 81.1400433 0.0 0.0; 28.60146159362331 81.13994278013706 0.0 0.0; 28.601294689875445 81.1402190476656 0.0 0.0; 28.601557261436838 81.14041283726692 0.0 0.0; 28.601687075161475 81.1401067301631 0.0 0.0; 28.6015931 81.1400433 0.0 0.0,1055.7872648301734,2024-07-01,2024-02-17,,7352.94,7352.94,,2941.18,,maize,7352.94,summer
118,28.6015378 81.1401094 156.2 4.625,Yes,"[28.6015378, 81.1401094]",362209576,[],2024-07-20T11:25:48,8fd179c1-2c6b-48b0-86ad-e8ab6320a730,0.068,rice,maize,,,mustard,,,collect:fmXblfq6Jc8niTmb,Kailali,Lal Prasad Bhandari,2024-10-13,2024-06-11,,1721458631724.jpg,,,Janaki,2.0,,1055.79,28.6015931 81.1400433 0.0 0.0; 28.60146159362331 81.13994278013706 0.0 0.0; 28.601294689875445 81.1402190476656 0.0 0.0; 28.601557261436838 81.14041283726692 0.0 0.0; 28.601687075161475 81.1401067301631 0.0 0.0; 28.6015931 81.1400433 0.0 0.0,1055.7872648301734,2024-07-01,2024-02-17,,7352.94,7352.94,,2941.18,,rice,7352.94,monsoon
